EAS  120.8564 22.3820   445.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20091101 20091229
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  5.9235E-08 5.9466E-08 5.9375E-08  1   0.0 20050920 20091101
EAS  120.8564 22.3820   445.0 0 1 CWB  BB    BB  5.9490E-08 5.9398E-08 5.9409E-08  1   0.0 20091229 20100511
EAS  120.8564 22.3820   445.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20061128 99999999
EAS  120.8564 22.3820   445.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20061128 99999999
ECB  121.4512 23.3163    63.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20150519 99999999
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  8.0045E-07 8.0100E-07 7.9321E-07  1   0.0 20130321 20130605
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.1596E-07 3.1579E-07 3.1397E-07  1   0.0 20080825 20090708
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.2005E-07 3.1729E-07 3.1754E-07  1   0.0 20030710 20080825
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.1729E-07 3.1779E-07 3.1525E-07  1   0.0 20090830 20100810
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.1596E-07 3.1579E-07 3.1397E-07  1   0.0 20090802 20090830
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.1629E-07 3.1884E-07 3.1700E-07  1   0.0 20021202 20030710
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  3.1729E-07 3.1779E-07 3.1525E-07  1   0.0 20090708 20090802
ECL  120.9620 22.5960    70.0 0 1 CWB  BB    BB  5.9235E-08 5.9466E-08 5.9375E-08  1   0.0 20100810 20130321
ECL  120.9620 22.5960    70.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20061128 99999999
ECL  120.9620 22.5960    70.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20061128 99999999
ECL  120.9620 22.5960  -100.0 0 2 CWB  BH    FBA 3.1104E-04 3.1142E-04 3.1075E-04  1 136.0 20130122 20200605
ECL  120.9620 22.5960  -100.0 0 2 CWB  BH    BB  5.3475E-08 5.3332E-08 5.3329E-08  1 136.0 20130122 20200605
ECL  120.9620 22.5960    70.0 0 1 CWB  BH    FBA 3.1053E-04 3.0995E-04 3.1046E-04  1   0.0 20130125 20200605
ECS  121.2192 23.0953   278.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20150519 99999999
EDH  121.3039 22.9725  -221.0 0 2 CWB  BH    BB  1.4842E-07 1.5602E-07 1.5472E-07  1   0.0 20140728 20200601
EDH  121.3039 22.9725  -221.0 0 2 CWB  BH    FBA 6.4484E-04 6.4335E-04 6.4511E-04  1   0.0 20140728 20200601
EDH  121.3039 22.9725    79.0 0 1 CWB  BH    FBA 6.3823E-04 6.4502E-04 6.4638E-04  1   0.0 20140728 20200219
EDH  121.3039 22.9725  -221.0 1 2 CWB  BH    BB  2.0816E-07 2.0816E-07 2.0816E-07  1   0.0 20200601 99999999
EDH  121.3039 22.9725  -221.0 1 2 CWB  BH    FBA 2.4510E-04 2.4510E-04 2.4510E-04  1   0.0 20200601 99999999
EDH  121.3039 22.9725    79.0 0 1 CWB  BH    FBA 0.3115E-03 0.3115E-03 0.3115E-03  1   0.0 20200219 20200617
EDH  121.3039 22.9725    79.0 1 1 CWB  BH    FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20200617 99999999
EGC  121.5475 23.7078     5.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20150520 99999999
EGFH 121.4274 23.6688  -163.0 0 2 CWB  BH    FBA 3.0560E-04 3.0735E-04 3.0716E-04  1   0.0 20111220 20200605
EGFH 121.4274 23.6688  -163.0 0 2 CWB  BH    BB  5.3669E-08 5.3712E-08 5.3629E-08  1   0.0 20111220 20200605
EGFH 121.4274 23.6688   132.0 0 1 CWB  BH    FBA 3.0649E-04 3.0806E-04 3.0779E-04  1   0.0 20111220 20200617
EGFH 121.4274 23.6688   132.0 1 1 CWB  BH    FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20200617 99999999
EGS  121.9437 24.8427     3.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20091001 99999999
EGS  121.9437 24.8427     3.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20091001 99999999
EHD  121.2061 23.1488   222.0 1 2 CWB  BH    BB  1.4632E-07 1.5096E-07 1.4846E-07  1   0.0 20160604 99999999
EHD  121.2061 23.1488   222.0 1 2 CWB  BH    FBA 6.3695E-04 6.4333E-04 6.4253E-04  1   0.0 20160604 99999999
EHD  121.2061 23.1488   322.0 0 1 CWB  BH    FBA 6.4236E-04 6.4055E-04 6.4306E-04  1   0.0 20160604 20200617
EHD  121.2061 23.1488   322.0 1 1 CWB  BH    FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20200617 99999999
EHP  121.7490 24.3075    24.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20150514 99999999
EHY  121.3299 23.5038   237.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20110106 99999999
EHY  121.3299 23.5038   237.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20110106 99999999
EHYH 121.3451 23.4938    18.0 1 2 CWB  BH    BB  1.4634E-07 1.5514E-07 1.5173E-07  1 150.0 20171006 99999999
EHYH 121.3451 23.4938    18.0 1 2 CWB  BH    FBA 6.4503E-04 6.3852E-04 6.4421E-04  1 150.0 20171006 99999999
EHYH 121.3451 23.4938   168.0 0 1 CWB  BH    FBA 6.4747E-04 6.3954E-04 6.4254E-04  1   0.0 20171006 20200617
EHYH 121.3451 23.4938   168.0 1 1 CWB  BH    FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20200617 99999999
ELD  121.0250 23.1871  1040.0 0 1 CWB  BB    BB  5.9262E-08 5.8356E-08 5.9123E-08  1   0.0 20071220 20120610
ELD  121.0250 23.1871  1040.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20021124 20071220
ELD  121.0250 23.1871  1040.0 0 1 CWB  BB    FBA 3.4222E-04 3.4222E-04 3.4222E-04  1   0.0 20071220 20120610
ELD  121.0250 23.1871  1040.0 0 1 CWB  BB    BB  3.1596E-07 3.1579E-07 3.1397E-07  1   0.0 20120610 20131126
ELD  121.0250 23.1871  1040.0 0 1 CWB  BB    BB  5.9499E-08 5.8841E-08 5.9497E-08  1   0.0 20011130 20071220
ELD  121.0250 23.1871  1040.0 1 1 CWB  BB    BB  1.3351E-07 1.3506E-07 1.3556E-07  1   0.0 20131127 99999999
ELD  121.0250 23.1871  1040.0 1 1 CWB  BB    FBA 3.0834E-04 3.0793E-04 3.0687E-04  1   0.0 20131127 99999999
ELD  121.0250 23.1871  1040.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20061129 99999999
ELD  121.0250 23.1871  1040.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20061129 99999999
ELD  121.0250 23.1864  1010.0 0 2 CWB  BH    BB  1.5221E-07 1.4447E-07 1.4875E-07  1   0.0 20150206 20200508
ELD  121.0250 23.1864  1010.0 0 2 CWB  BH    FBA 6.4064E-04 6.4191E-04 6.2990E-04  1   0.0 20150206 20200508
ELD  121.0250 23.1864  1040.0 0 1 CWB  BH    FBA 6.4252E-04 6.4187E-04 6.4721E-04  1   0.0 20150206 20200508
ELD  121.0250 23.1871  1010.0 1 2 CWB  BH    BB  1.5221E-07 1.4447E-07 1.4875E-07  1   0.0 20200601 99999999
ELD  121.0250 23.1871  1010.0 1 2 CWB  BH    FBA 6.4064E-04 6.4191E-04 6.2990E-04  1   0.0 20200601 99999999
ELD  121.0250 23.1871  1040.0 1 1 CWB  BH    FBA 6.4252E-04 6.4187E-04 6.4721E-04  1   0.0 20200601 99999999
ELDH 121.0250 23.1864  1010.0 0 2 CWB  BH    BB  1.5221E-07 1.4447E-07 1.4875E-07  1   0.0 20200508 20200601
ELDH 121.0250 23.1864  1010.0 0 2 CWB  BH    FBA 6.4064E-04 6.4191E-04 6.2990E-04  1   0.0 20200508 20200601
ELDH 121.0250 23.1864  1040.0 0 1 CWB  BH    FBA 6.4252E-04 6.4187E-04 6.4721E-04  1   0.0 20200508 20200601
ENA  121.7490 24.4263   113.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20080219 99999999
ENA  121.7490 24.4263   113.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20080219 99999999
ENA1 121.8102 24.4494  -284.0 0 2 CWB  BH    FBA 6.4064E-04 6.4191E-04 6.2990E-04  1  56.0 20081231 20110104
ENA1 121.8102 24.4494  -289.0 0 2 CWB  BH    BB  1.5221E-07 1.4447E-07 1.4875E-07  1 310.0 20081231 20110104
ENA1 121.8102 24.4494     4.0 0 1 CWB  BH    FBA 6.4252E-04 6.4187E-04 6.4721E-04  1   0.0 20081231 20110104
ENAH 121.8102 24.4494     4.0 0 1 CWB  BH    FBA 6.4252E-04 6.4187E-04 6.4721E-04  1   0.0 20110105 20150209
ENAH 121.8102 24.4494  -284.0 0 2 CWB  BH    FBA 6.4064E-04 6.4191E-04 6.2990E-04  1  56.0 20110105 20140206
ENAH 121.8102 24.4494  -289.0 0 2 CWB  BH    BB  1.5221E-07 1.4447E-07 1.4875E-07  1 310.0 20110105 20140206
ENLB 121.6017 23.9036    71.0 0 1 CWB  BB    BB  3.1900E-07 3.1523E-07 3.2172E-07  1   0.0 20030717 20051110
ENLB 121.6017 23.9036    71.0 0 1 CWB  BB    BB  3.1596E-07 3.1579E-07 3.1397E-07  1   0.0 20021202 20030717
ENLB 121.6017 23.9036    71.0 0 1 CWB  BB    BB  4.2862E-08 4.2439E-08 4.2388E-08  1   0.0 20070503 20140424
ENLB 121.6017 23.9036    71.0 0 1 CWB  BB    BB  3.0631E-07 3.1680E-07 3.1712E-07  1   0.0 20051110 20070503
ENT  121.5736 24.6378   280.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20091001 99999999
ENT  121.5736 24.6378   280.0 1 1 CWB  SMT   SP  8.8859E-07 8.8859E-07 8.8859E-07  1   0.0 20091001 99999999
EOS1 122.1284 24.5494  -278.0 0 3 CWB  OBS   FBA 7.1452E-04 6.9699E-04 7.0079E-04  1   0.0 20110922 20140526
EOS1 122.1284 24.5494  -278.0 0 3 CWB  OBS   FBA 2.3199E-05 2.2630E-05 2.2753E-05  1   0.0 20110922 20140526
EOS1 122.1284 24.5494  -278.0 0 3 CWB  OBS   BB  1.0799E-07 1.0771E-07 1.0715E-07  1   0.0 20110922 20140526
EOS2 122.2319 24.4189  -945.0 0 3 CWB  OBS   FBA 3.4006E-04 3.4300E-04 3.4202E-04  1   0.0 20170126 77777777
EOS2 122.2319 24.4189  -945.0 1 3 CWB  OBS   SP  6.3131E-08 6.3131E-08 6.3131E-08  1   0.0 20170126 88888888
EOS2 122.2319 24.4189  -945.0 1 3 CWB  OBS   FBA 2.1560E-05 2.1560E-05 2.1560E-05  1   0.0 20170126 88888888
EOS3 122.3174 24.2864 -1114.0 0 3 CWB  OBS   FBA 3.3712E-04 3.4300E-04 3.4398E-04  1   0.0 20170126 77777777
EOS3 122.3174 24.2864 -1114.0 1 3 CWB  OBS   SP  6.3131E-08 6.3131E-08 6.3131E-08  1   0.0 20170126 88888888
EOS3 122.3174 24.2864 -1114.0 1 3 CWB  OBS   FBA 2.1560E-05 2.1560E-05 2.1560E-05  1   0.0 20170126 88888888
EOS4 122.3179 24.1208 -2732.0 0 3 CWB  OBS   FBA 3.4006E-04 3.4104E-04 3.4300E-04  1   0.0 20170126 77777777
EOS4 122.3179 24.1208 -2732.0 1 3 CWB  OBS   SP  6.3131E-08 6.3131E-08 6.3131E-08  1   0.0 20170126 88888888
EOS4 122.3179 24.1208 -2732.0 1 3 CWB  OBS   FBA 2.1560E-05 2.1560E-05 2.1560E-05  1   0.0 20170126 88888888
EOS5 122.4304 23.8946 -3622.0 0 3 CWB  OBS   FBA 3.4006E-04 3.4104E-04 3.4300E-04  1   0.0 20210430 77777777
EOS5 122.4304 23.8946 -3622.0 1 3 CWB  OBS   SP  6.3131E-08 6.3131E-08 6.3131E-08  1   0.0 20210430 88888888
EOS5 122.4304 23.8946 -3622.0 1 3 CWB  OBS   FBA 2.1560E-05 2.1560E-05 2.1560E-05  1   0.0 20210430 88888888
EOS6 122.6285 23.4673 -4072.0 0 3 CWB  OBS   FBA 3.4006E-04 3.4104E-04 3.4300E-04  1   0.0 20210430 77777777
EOS6 122.6285 23.4673 -4072.0 1 3 CWB  OBS   SP  6.3131E-08 6.3131E-08 6.3131E-08  1   0.0 20210430 88888888
EOS6 122.6285 23.4673 -4072.0 1 3 CWB  OBS   FBA 2.1560E-05 2.1560E-05 2.1560E-05  1   0.0 20210430 88888888
