F070 121.2939 23.1988   372.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2500E-04 3.2400E-04  1   0.0 20190309 20220219
F070 121.2939 23.1988   372.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2500E-04 3.2400E-04  1   0.0 20220219 99999999
F071 121.4275 23.6689   126.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2500E-04  1   0.0 20190325 20200617
F071 121.4275 23.6689   126.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2500E-04  1   0.0 20200617 99999999
F072 121.4817 24.2068  1005.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2000E-04 3.2300E-04  1   0.0 20190218 20200617
F072 121.4817 24.2068  1005.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2000E-04 3.2300E-04  1   0.0 20200617 99999999
F073 121.3191 23.3472   138.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2300E-04  1   0.0 20190322 20200617
F073 121.3191 23.3472   138.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
F074 121.5627 23.7875    34.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1800E-04 3.1700E-04  1   0.0 20190226 20200617
F074 121.5627 23.7875    34.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1800E-04 3.1700E-04  1   0.0 20200617 99999999
F075 121.3451 23.4939   173.0 0 1 CWB  CSMT  FBA 3.1700E-04 3.2300E-04 3.2200E-04  1   0.0 20190425 20200617
F075 121.3451 23.4939   173.0 0 1 CWB  CSMT  FBA 3.1700E-04 3.2300E-04 3.2200E-04  1   0.0 20200617 99999999
G001 121.4512 23.3164    63.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2100E-04  1   0.0 20160913 99999999
G002 121.3040 22.9725    46.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.1800E-04  1   0.0 20190305 20200617
G002 121.3040 22.9725    46.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.1800E-04  1   0.0 20200617 99999999
G003 121.0069 22.6156    28.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2300E-04  1   0.0 20190306 99999999
G011 121.1193 22.7814    38.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181210 99999999
G014 121.3731 23.0978    37.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2400E-04 3.2300E-04  1   0.0 20181210 99999999
G015 121.1549 22.7522    12.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2300E-04 3.2600E-04  1   0.0 20181210 99999999
G016 120.9036 22.3559    11.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2600E-04  1   0.0 20181210 99999999
G017 121.5581 22.0373   309.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2500E-04  1   0.0 20181210 99999999
G018 121.0800 22.8174   199.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2100E-04  1   0.0 20181210 99999999
G020 121.2147 23.1259   278.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181210 99999999
G021 121.1759 23.1020   307.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181210 99999999
G022 121.2192 23.0952   286.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2200E-04 3.2200E-04  1   0.0 20181210 99999999
G023 121.1639 23.0512   231.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181210 99999999
G024 121.1167 22.9703   281.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.1900E-04 3.2400E-04  1   0.0 20181210 99999999
G025 121.0800 22.9023   247.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
G026 121.0917 22.8597   227.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
G028 121.0629 22.7766   135.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.2100E-04  1   0.0 20181210 99999999
G030 121.0259 22.6978    56.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2100E-04  1   0.0 20181210 99999999
G031 121.4673 23.3563    48.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
G032 121.4141 23.2447    31.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2100E-04 3.2300E-04  1   0.0 20181210 99999999
G033 121.3957 23.1918    11.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1800E-04 3.2300E-04  1   0.0 20190212 20200617
G033 121.3957 23.1918    11.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1800E-04 3.2300E-04  1   0.0 20200617 99999999
G035 121.2276 22.8784    56.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
G036 121.1938 22.7963    34.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2000E-04 3.1900E-04  1   0.0 20220704 99999999
G037 120.9667 22.5321    24.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
G038 120.9409 22.4620    17.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2000E-04 3.1900E-04  1   0.0 20181210 99999999
G041 121.1251 23.1324   437.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2200E-04  1   0.0 20190308 99999999
G045 121.1564 22.9741   190.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
G046 121.2409 22.9625   189.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.2100E-04  1   0.0 20190215 99999999
G047 121.1386 22.8383   113.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2400E-04  1   0.0 20181210 99999999
G048 121.0910 22.7721    59.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2000E-04 3.2900E-04  1   0.0 20181210 99999999
G049 121.1074 22.7304    21.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2500E-04 3.2100E-04  1   0.0 20201013 99999999
G051 121.0251 23.1871  1058.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2400E-04  1   0.0 20181210 99999999
G052 120.9617 22.5957    88.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2000E-04  1   0.0 20181210 99999999
G053 120.8564 22.3820   457.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181210 99999999
G055 121.4693 22.6733     9.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2200E-04 3.2000E-04  1   0.0 20190319 20200617
G055 121.4693 22.6733     9.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2200E-04 3.2000E-04  1   0.0 20200617 99999999
G056 121.1525 22.7646    18.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.1800E-04  1   0.0 20190306 99999999
G057 121.3304 23.0258    50.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
G058 120.8649 22.3115   318.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2600E-04 3.2300E-04  1   0.0 20190213 99999999
G059 121.1299 22.9063   180.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20190307 20200617
G059 121.1299 22.9063   180.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
G060 120.8880 22.3398    24.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2500E-04  1   0.0 20190214 20200617
G060 120.8880 22.3398    24.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2500E-04  1   0.0 20200617 99999999
G061 121.2061 23.1488   295.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2200E-04  1   0.0 20190309 20200617
G061 121.2061 23.1488   295.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2200E-04  1   0.0 20200617 99999999
G062 121.4530 23.4062   118.7 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20221117 99999999
H134 121.3033 24.5798   545.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20140316 99999999
H145 121.3125 24.1810  2598.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20140319 99999999
H176 120.9406 24.4653   488.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20140310 99999999
H178 120.8657 24.3528   415.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180911 99999999
I002 118.2886 24.4075    30.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2000E-04  1   0.0 20181121 99999999
J001 119.9231 26.1695    85.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2300E-04  1   0.0 20141222 20170414
J001 119.9230 26.1692    85.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2300E-04  1   0.0 20170414 99999999
